datapoint,label,animal,mx,my,mz,sx,sy,sz,DtWP,speed,error
4561,0,4,0.6296920776367188,-0.0369195938110351,-0.7842254638671875,0.0976750126181297,0.0761449559892807,0.0859920473330569,8.167985221331415,0.1005,5.39
4562,0,4,0.6575555801391602,0.0107946395874023,-0.7675380706787109,0.0790590737901493,0.084393089359209,0.0865935279728281,9.131476729484968,0.53,5.98
4563,0,4,0.6207990646362305,0.0464687347412109,-0.788294792175293,0.0961826660356267,0.1034113535258989,0.0856798914872105,8.318771849088227,0.21,5.8500000000000005
4564,0,4,0.6459770202636719,-0.0013103485107421,-0.7688255310058594,0.0744699669484515,0.1059426781512365,0.0603590534147166,8.50617611341561,0.34,5.67
4565,0,4,0.6426610946655273,-0.0563306808471679,-0.7717981338500977,0.0719174750068432,0.071253352740652,0.0734099228192533,6.911014380664809,0.11,5.95
4566,0,4,0.6359395980834961,-0.0508947372436523,-0.7784891128540039,0.0800486293070609,0.0924621928123193,0.0861723312142953,6.727157945891968,0.1005,5.4
4567,0,4,0.6461400985717773,-0.0071439743041992,-0.770564079284668,0.0869789902477993,0.0959576573960787,0.0914678176870078,6.859419962015833,0.24,5.74
4568,0,4,0.6335382461547852,-0.0396509170532226,-0.7749557495117188,0.0932095701186741,0.0876490219756675,0.0719812333251611,6.367116232192522,0.1005,5.0
4569,0,4,0.6474847793579102,-0.0130729675292968,-0.7665290832519531,0.0776661382276428,0.0693226176705577,0.0777739563255543,4.650563039128697,0.19,6.08
4570,0,4,0.6973896026611328,0.0272102355957031,-0.7261543273925781,0.0868038579862962,0.102721953594591,0.0760290093505283,4.802521643073858,0.1005,5.34
4571,0,4,0.6894874572753906,-0.0038671493530273,-0.7241601943969727,0.082787200571319,0.0855359285828282,0.0757273024799128,5.827581357279107,0.48,5.7
4572,0,4,0.665522575378418,-0.0600461959838867,-0.7546110153198242,0.0603830766335485,0.0692229011347479,0.0624082894338124,5.479363296044717,0.12,5.44
4573,0,4,0.6831302642822266,-0.0191659927368164,-0.7549238204956055,0.0622314995699755,0.0711118857973724,0.074870162781815,4.913009554877412,0.13,5.5600000000000005
4574,0,4,0.392425537109375,-0.0521192550659179,-0.9101839065551758,0.1137588498204091,0.1110892860150874,0.0726636974059467,5.367351255052116,0.29,5.61
4575,4,4,0.2339401245117187,-0.0379199981689453,-0.9707422256469728,0.0985243994049923,0.1275252445924429,0.0628179894185072,5.077760037290431,0.37,4.9350000000000005
4576,1,4,0.0691242218017578,-0.0543174743652343,-0.9952659606933594,0.1687453847036192,0.1166574334934187,0.0943476064834006,3.781034075243836,0.52,4.63
4577,1,4,0.1831607818603515,0.0108699798583984,-0.9491443634033204,0.1221954412233628,0.1404535583018994,0.0730018255162435,4.4815519492659925,0.84,4.8100000000000005
4578,3,4,0.701751708984375,0.1436834335327148,-0.715022087097168,0.0261179919078076,0.019944457714815,0.0141453572027078,3.598195470354066,0.1005,5.2
4579,3,4,0.391733169555664,0.0377426147460937,-0.8816843032836914,0.0760599320181675,0.0645738741414328,0.0443559846546916,3.100249291603563,0.27,4.71
4580,2,4,-0.0767469406127929,-0.0577573776245117,-1.017314910888672,0.0154441648122711,0.0166810585193992,0.0110945104500373,5.380527989643771,0.13,5.18
4581,2,4,-0.0357751846313476,-0.0857210159301757,-1.0106439590454102,0.0295814797621777,0.0242285354014143,0.0155393747743422,5.362932536702721,0.27,5.2
4582,2,4,0.1595582962036132,-0.0591211318969726,-0.9763965606689452,0.0577465423516669,0.0854351977465739,0.0334144643425053,4.045003911128506,0.36,5.34
4583,2,4,0.2923774719238281,-0.0547714233398437,-0.963592529296875,0.0353548233427186,0.0478381331246594,0.0238279304775328,4.793852246992689,0.24,4.78
4584,3,4,0.5367870330810547,0.0086011886596679,-0.8612737655639648,0.0268331822363473,0.0233338031168193,0.0157232047859939,2.825792926377679,0.24,5.07
4585,3,4,0.5270204544067383,-0.0059366226196289,-0.8676910400390625,0.0206963620076328,0.0101768894118752,0.013330726312923,2.8494398054106282,0.1005,4.72
4586,3,4,0.3805913925170898,-0.0414505004882812,-0.9210338592529296,0.0261336191530885,0.0171667188344554,0.0181377870423493,3.560247209373061,0.185,5.0
4587,3,4,-0.1591243743896484,-0.0475091934204101,-1.0061683654785156,0.0194303867734097,0.0224297449707011,0.0118501197352025,1.9563380457791801,0.44,4.28
4588,2,4,-0.174687385559082,-0.0562248229980468,-1.0062265396118164,0.0137299071220988,0.0105289546276505,0.0080713737067505,2.1127168409167782,0.28,5.14
4589,2,4,-0.1637239456176757,-0.0498342514038085,-1.0085477828979492,0.0080054354477754,0.00440488243239,0.0058099282152613,1.5136622617708502,0.1005,4.79
4590,2,4,-0.2279129028320312,-0.0462551116943359,-0.994985580444336,0.0114187024133675,0.0116781464237823,0.0074906620747603,0.6859064014168701,0.33,4.74
4591,2,4,0.0760726928710937,-0.0329742431640625,-0.9864540100097656,0.0486024233068423,0.0518867003227034,0.024121479143768,2.336983503257256,0.65,5.2700000000000005
4592,2,4,0.0264101028442382,-0.0467329025268554,-1.0089149475097656,0.0352210371485785,0.04273783542258,0.0200760190589617,3.49271687795384,0.47,4.44
4593,2,4,-0.1292648315429687,-0.0603590011596679,-1.0102319717407229,0.019986400709672,0.0192839680797226,0.0119119935452611,2.8983495780779522,0.325,5.065
4594,2,4,-0.2100400924682617,-0.0548553466796875,-0.9960727691650392,0.0140332415801801,0.0118951985569099,0.0086112150943971,1.8964730550610156,0.21,5.2
4595,2,4,0.0279903411865234,-0.098886489868164,-0.9977169036865234,0.0653685745148859,0.0719998731335924,0.0339284365192013,2.4133688390304253,0.28,5.12
4596,2,4,0.0121526718139648,-0.0346250534057617,-1.0046930313110352,0.0539233904583351,0.059355319994495,0.0328003492143674,2.7423707871342837,0.26,4.65
4597,2,4,-0.0016374588012695,-0.0594739913940429,-1.0052804946899414,0.0356288510765349,0.0498176127128862,0.0184237242602294,1.6402573404482705,0.13,5.05
4598,2,4,-0.0876398086547851,-0.0560550689697265,-1.0095491409301758,0.0502740014588456,0.0422496013881297,0.0228895870443641,2.242991808212386,0.15,5.08
4599,2,4,0.0695600509643554,-0.0737342834472656,-1.015080451965332,0.0099681835431986,0.0165925852377124,0.0071958469280014,3.541357575324646,0.67,5.05
4600,2,4,0.3710784912109375,-0.052530288696289,-0.9234981536865234,0.0472486558794135,0.0664852501276272,0.0254176286643905,3.5424929867755295,0.19,5.15
4601,2,4,0.2035503387451172,-0.0617618560791015,-0.9873495101928712,0.0317479072411455,0.0197585680652046,0.0159205314383988,3.068611258879263,0.1005,4.69
4602,2,4,-0.1468563079833984,-0.0811614990234375,-1.0040998458862305,0.0482324955000312,0.0289516707783122,0.0275899426816811,2.9621628924507,0.25,5.2
4603,2,4,-0.0969476699829101,-0.0804414749145507,-1.0034828186035156,0.0447341675127042,0.0327664903420382,0.0256411931364025,2.2082934793187863,0.2,5.08
4604,2,4,-0.2243642807006836,-0.1096115112304687,-0.9901256561279296,0.0159715377455515,0.0142796694537866,0.0134459870851914,4.273259908182482,0.26,5.43
4605,2,4,-0.152414321899414,-0.0998420715332031,-1.004744529724121,0.0311461758273785,0.0307463757628518,0.0167421841176687,3.9913603833123474,0.29,5.45
4606,2,4,-0.2498893737792968,-0.0902366638183593,-0.986515998840332,0.0088694984285295,0.005129506046844,0.0061320304573486,2.0777404274058853,0.1005,5.58
4607,2,4,-0.2702445983886719,-0.0882930755615234,-0.9804325103759766,0.0305289771349171,0.0237024080993216,0.0189663981789047,1.4676539361131886,0.17,5.92
4608,2,4,-0.2973461151123047,-0.0710763931274414,-0.9745035171508788,0.0099622119744208,0.0126332642528262,0.0072747966868011,3.090673135786582,0.46,5.47
4609,2,4,-0.2623109817504883,-0.0754833221435546,-0.9847135543823242,0.0090303566735639,0.0070495753832946,0.0070857163251114,5.734841941060012,0.26,5.69
4610,2,4,0.1634082794189453,-0.1278104782104492,-0.95538330078125,0.0596452003263315,0.042735095982811,0.0276381945638366,5.32802409018987,0.25,5.47
4611,2,4,-0.049971580505371,-0.0745162963867187,-1.0121450424194336,0.0437666664935069,0.0521204746984537,0.0218523221116387,2.3676048567422923,0.11,5.07
4612,2,4,0.1111707687377929,-0.0508699417114257,-0.9493436813354492,0.0539221541156425,0.0510969224047647,0.0327034060248249,1.9084292600334554,0.27,5.13
4613,2,4,0.4293270111083984,-0.078989028930664,-0.912677764892578,0.0322360094824598,0.0404002334916353,0.0218553924950999,1.6433576486114154,0.38,4.55
4614,2,4,0.2193489074707031,-0.0482902526855468,-0.9837865829467772,0.0116712064627839,0.0129290933320792,0.0078113672397389,2.149541503545393,0.1005,3.26
4615,2,4,-0.0551986694335937,-0.0693168640136718,-1.013532638549805,0.0499302778141523,0.0498751249877408,0.0274585319891508,2.2375157563362755,0.1005,2.74
4616,2,4,-0.1469001770019531,-0.0740642547607421,-1.0057611465454102,0.0845490485336554,0.0562182765456624,0.0419362544195554,2.048808706708705,0.1005,2.5500000000000003
4617,2,4,0.0020093917846679,-0.0925674438476562,-0.9976043701171876,0.1223350025791154,0.0832870918018658,0.0669419367131009,2.77137542401587,0.41,2.36
4618,1,4,-0.0610723495483398,-0.1514711380004882,-0.9924850463867188,0.1937852596587932,0.1918541182686285,0.1216431461998104,8.303250942674183,0.77,5.2700000000000005
4619,1,4,-0.0712528228759765,-0.1243896484375,-0.9914484024047852,0.1430539230803158,0.130526102740917,0.0967204120247364,6.333184123005512,0.8200000000000001,5.07
4620,2,4,-0.1170845031738281,-0.1712961196899414,-0.9972600936889648,0.023170491038563,0.0338591318252322,0.0178937747960456,3.9324966641722785,0.12,5.36
4621,2,4,-0.0767545700073242,-0.1631193161010742,-1.0027446746826172,0.0327652037829145,0.0326152906029758,0.0223640406022548,3.8947320306773885,0.24,5.5
4622,2,4,-0.0284481048583984,-0.117685317993164,-1.0106439590454102,0.0299335467921571,0.0273402228297245,0.0167865883036045,1.315871301323608,0.22,5.38
4623,2,4,0.197819709777832,-0.0825033187866211,-0.9630155563354492,0.0838655833428575,0.1220073746161538,0.0516031824564531,1.6204188295189323,0.21000000000000002,5.91
4624,2,4,0.1353063583374023,-0.0993461608886718,-1.0024175643920898,0.0315532655976436,0.0443403620905878,0.0201073965851845,0.9992708796514839,0.2,5.6000000000000005
4625,2,4,0.0697975158691406,-0.1076135635375976,-1.0129423141479492,0.0173759987316902,0.0293510654150029,0.0157558149382811,2.295017815016536,0.13,5.66
4626,2,4,0.252685546875,-0.0726795196533203,-0.9607677459716796,0.0387719853217197,0.0564802941920834,0.028233538492631,2.6629018994702016,0.11,5.76
4627,2,4,0.0797653198242187,-0.0941400527954101,-0.9898204803466796,0.0507673592317301,0.0575622045337917,0.0319677896722985,2.7414402251816665,0.17,5.71
4628,2,4,-0.0487079620361328,-0.1114387512207031,-1.014047622680664,0.0189888159284,0.0180240075408804,0.0106376292987704,3.392557131315499,0.15,5.55
4629,2,4,-0.0668439865112304,-0.1052503585815429,-1.012746810913086,0.0406908516323462,0.032108091203159,0.0190366573980511,2.8939177713698476,0.1005,5.69
4630,2,4,-0.0843667984008789,-0.1156272888183593,-1.0045862197875977,0.0726633139643776,0.0615521292957011,0.0365274328228563,2.8541559238866903,0.3,5.48
4631,2,4,-0.1118364334106445,-0.1371736526489257,-1.0031919479370115,0.0249842607580113,0.0252028624798177,0.0148312122833248,3.0283490374315027,0.185,6.105
4632,2,4,-0.0686283111572265,-0.1197175979614257,-1.0037126541137695,0.0502351952339896,0.0999778599480679,0.0423199895619399,2.105752452618133,0.16,6.1000000000000005
4633,2,4,0.1517314910888672,-0.153508186340332,-0.9704866409301758,0.0688336709005691,0.0986348144962857,0.0357579465816068,2.2875193554534348,0.12,6.01
4634,2,4,-0.05096435546875,-0.1012868881225586,-1.0121383666992188,0.0436983299189288,0.0511165996145618,0.0301417786236074,2.13965702606881,0.17,5.55
4635,2,4,-0.0470190048217773,-0.1026792526245117,-1.0076799392700195,0.0660943959272026,0.061209009394649,0.035825421187796,2.803048926363583,0.17,6.29
4636,2,4,0.0701532363891601,-0.1008806228637695,-0.9954872131347656,0.060285139041995,0.1077089468097821,0.0404549891735108,3.2964227875838676,0.28,6.0600000000000005
4637,2,4,0.0048112869262695,-0.1029109954833984,-1.0146303176879885,0.0276128237581126,0.0300394194356116,0.0167913921961568,2.833289249491154,0.17,6.2
4638,2,4,-0.0383081436157226,-0.0860671997070312,-1.0055055618286133,0.1005506019187036,0.10677633218924,0.0611092543143205,2.0717732035884304,0.48,5.45
4639,2,4,0.090794563293457,-0.1130409240722656,-1.0004329681396484,0.0985272994289478,0.0720246984194445,0.0600758096342376,2.956886825059913,0.2,6.09
4640,2,4,0.1938819885253906,-0.0771970748901367,-0.9983863830566406,0.0201494231802513,0.0259173303646588,0.0137905938908915,2.830637216044441,0.27,5.59
4641,2,4,-0.1511411666870117,-0.1284465789794922,-0.9689273834228516,0.0807036502804638,0.0834916741485295,0.0637050493786261,0.7753132188644242,0.48,5.87
4642,2,4,-0.1007814407348632,-0.131082534790039,-1.007185935974121,0.0198116340241909,0.012411879802653,0.0110630355339504,1.2871901185566648,0.21,5.78
4643,2,4,-0.0644388198852539,-0.1212024688720703,-1.0106143951416016,0.0193807619989684,0.012983196684158,0.0109685357467834,2.010389514619844,0.1005,5.63
4644,2,4,-0.3608589172363281,-0.1387672424316406,-0.8617057800292969,0.078728985508346,0.0749904805076486,0.0452047839813656,2.858712235107612,0.15,5.88
4645,2,4,0.1036453247070312,-0.0653533935546875,-0.9687061309814452,0.0489961529438672,0.0555681315293533,0.0318186103384152,2.5310285710604954,0.16,5.5
4646,2,4,0.2669763565063476,-0.0847291946411132,-0.9311294555664062,0.1256817110954126,0.0942295085516723,0.0759166848920984,2.2390534856262945,0.18,5.65
4647,2,4,-0.2195291519165039,-0.098393440246582,-0.9748554229736328,0.0357203028757818,0.0555269222687394,0.022727526403429,1.948887806625906,0.12,5.21
4648,2,4,-0.1186552047729492,-0.1069583892822265,-1.001791000366211,0.0373833915887249,0.0480108475121125,0.0211567747422629,1.7287305924738183,0.37,5.66
4649,2,4,0.0127172470092773,-0.0598354339599609,-1.0126161575317385,0.0587376938694638,0.0756566935270988,0.0383820031245619,0.779022143454202,0.16,5.92
4650,2,4,0.1073341369628906,-0.0917272567749023,-1.0034198760986328,0.0751848224474839,0.0651629896229647,0.0435063029132007,1.7221603699270613,0.42,5.63
4651,2,4,0.1471233367919922,-0.0868206024169921,-1.006382942199707,0.0176022065788259,0.0245051306160023,0.0169877773896122,2.524698894845422,0.22,5.46
4652,2,4,0.0498733520507812,-0.0983457565307617,-1.015305519104004,0.0271393036658825,0.0383923447351282,0.02420538187855,3.1975669623030667,0.1005,5.09
4653,2,4,-0.2752504348754883,-0.1042470932006836,-0.9700851440429688,0.0515036444733844,0.0691040689670419,0.0408839434518805,2.9028770503512047,0.19,5.53
4654,2,4,-0.1111907958984375,-0.0793571472167968,-1.007162094116211,0.0635311383201774,0.0694391026386285,0.0438752084288428,2.6883500270175027,0.16,5.37
4655,2,4,-0.0882816314697265,-0.0988235473632812,-0.9840497970581056,0.1096612050122514,0.1097672447437407,0.0759317437764246,1.116784338103509,0.53,5.26
4656,2,4,-0.35052490234375,-0.0995149612426757,-0.952610969543457,0.0188829102298163,0.0187764856412753,0.0123738724796455,2.0315008858279495,0.1005,5.67
4657,2,4,-0.3157920837402344,-0.0889720916748046,-0.9679861068725586,0.0210115380597465,0.020660123150036,0.0115551746314225,2.7332418892991064,0.1005,5.82
4658,2,4,-0.5661907196044922,0.0002965927124023,-0.8210783004760742,0.1020226453299246,0.1209345930838718,0.045577413997757,4.045493884470408,0.14,6.13
4659,2,4,-0.0969552993774414,-0.1476154327392578,-0.9906215667724608,0.0398596944161045,0.0351114808051156,0.0216275269243198,3.3416230453577436,0.1005,5.65
4660,2,4,-0.080845832824707,-0.1187553405761718,-1.011124610900879,0.0163955153004965,0.0180193738226772,0.0125260996597389,3.54786138055973,0.18,5.69
4661,2,4,-0.0873346328735351,-0.1196584701538086,-1.0106697082519531,0.0199957201295247,0.0165576152873609,0.0122048420793665,2.2869176141399974,0.23,6.07
4662,2,4,-0.0841026306152343,-0.1163625717163086,-1.0112199783325195,0.0230538657084768,0.022413467872552,0.0122008790529432,2.7769586280831295,0.12,6.3500000000000005
4663,2,4,-0.093785285949707,-0.1190500259399414,-1.0101852416992188,0.0195488042275487,0.0181801258948256,0.0113629741080061,2.7562200465876217,0.1005,6.09
4664,2,4,-0.0986652374267578,-0.121678352355957,-1.007370948791504,0.0637096599981773,0.050751797598425,0.0378007141683198,3.8951392175664106,0.23,6.215
4665,2,4,-0.1051769256591796,-0.1249456405639648,-1.0078449249267578,0.0288727400977675,0.0304134146871381,0.0188877969971218,2.643713264047885,0.1005,6.2
4666,2,4,-0.1487646102905273,-0.1328067779541015,-0.9982624053955078,0.0567504840061719,0.0439429374460172,0.0396166227702045,2.133767563571327,0.15,6.03
4667,2,4,-0.1248350143432617,-0.1335067749023437,-1.0021591186523438,0.0676842345799709,0.0419189633050154,0.0409370058008233,2.8323552305170936,0.13,6.140000000000001
4668,2,4,-0.0862751007080078,-0.1215391159057617,-1.0070152282714844,0.0900925846392745,0.0806164188625681,0.061208692545149,3.529537138122701,0.1005,6.07
4669,2,4,-0.0615882873535156,-0.1170244216918945,-1.011744499206543,0.064641274035833,0.0481587647394487,0.0411894327499578,3.248161375590918,0.21,6.23
4670,2,4,-0.1174564361572265,-0.0863094329833984,-1.0113773345947266,0.0272346965549217,0.0239043876893423,0.0169231705323155,3.735377178768404,0.12,5.82
4671,2,4,-0.0146102905273437,-0.1056137084960937,-1.0145225524902344,0.0302453061291131,0.0242354710646879,0.0163138548935126,4.717527812717471,0.1005,6.04
4672,2,4,-0.0324459075927734,-0.1293201446533203,-1.0124568939208984,0.0167494072715518,0.0126924434444125,0.0102014158843599,4.489464357520692,0.1005,5.65
4673,2,4,-0.0529384613037109,-0.1204633712768554,-1.011824607849121,0.0188826263472028,0.0212542648387381,0.0156551350543247,4.45400663865247,0.14,5.75
4674,2,4,-0.0508766174316406,-0.1166238784790039,-1.014063835144043,0.017099638735252,0.0195389547227206,0.0102482925063514,3.970536521441894,0.18,6.07
4675,2,4,-0.0787000656127929,-0.1069107055664062,-1.0126705169677734,0.0295599802692817,0.0292097707248023,0.0183744295425257,4.018349071977075,0.14,5.83
4676,2,4,-0.1001396179199218,-0.106515884399414,-1.0115747451782229,0.0231847332885738,0.0223956722851012,0.0132540612127298,3.9630687547539063,0.17,5.82
4677,2,4,-0.3016910552978515,-0.137338638305664,-0.9647321701049804,0.0400047315144731,0.0403796733045929,0.0236071244597225,3.882729705639054,0.15,6.18
4678,2,4,-0.3032789230346679,-0.1361351013183593,-0.9592065811157228,0.0408987105872811,0.061112798760915,0.0410702051107021,3.4842326486622306,0.1005,6.42
4679,2,4,-0.196843147277832,-0.171457290649414,-0.9840850830078124,0.0348982088641075,0.0582075007909021,0.0233968924575908,4.1646018132768585,0.1005,6.33
4680,2,4,-0.1226339340209961,-0.1450519561767578,-0.996591567993164,0.0926886443622195,0.083552196723878,0.0712893025115664,3.8522602472081284,0.28,6.2
4681,2,4,-0.2399826049804687,-0.1400785446166992,-0.9813547134399414,0.0224054617558786,0.0325624526785605,0.0147683414847623,4.037965685243552,0.1005,6.38
4682,2,4,-0.170755386352539,-0.1393909454345703,-0.9909286499023438,0.0445844332138543,0.0552426741341195,0.0333406968446196,3.6552660549484406,0.1005,6.2
4683,2,4,-0.1055231094360351,-0.1407814025878906,-1.0026206970214844,0.041840045714662,0.0532631413109636,0.0265756802824972,3.997870267699343,0.4,6.25
4684,2,4,-0.1121864318847656,-0.140665054321289,-1.0063457489013672,0.0216729185337447,0.0215672946270212,0.0125271917004253,4.391385500518815,0.1005,5.72
4685,2,4,-0.0080623626708984,-0.1112642288208007,-1.0084314346313477,0.0707713409553124,0.0501249461359686,0.0389608228614398,4.252297582536701,0.12,5.86
4686,2,4,0.1783552169799804,-0.1448526382446289,-0.9568185806274414,0.0583307293351903,0.0679730849904141,0.0254797239074075,3.7270486356366024,0.34,6.26
4687,2,4,0.0734272003173828,-0.0905084609985351,-1.0086517333984375,0.0722636238499971,0.0634708784161092,0.0370658543915633,4.276819039578563,0.22,5.68
4688,2,4,-0.0084657669067382,-0.1040668487548828,-1.015702247619629,0.0267544907945231,0.0240346169402558,0.0153576939298174,4.4031952974904165,0.17,6.0
4689,2,4,-0.0806493759155273,-0.1123600006103515,-1.0120868682861328,0.0266667233806197,0.0319805438597201,0.0154023512628929,4.363272888876862,0.11025,5.955
4690,2,4,-0.0665111541748046,-0.1211757659912109,-1.0114860534667969,0.0475619961519134,0.0415897939048798,0.0251255221935662,4.396339546172113,0.1005,5.59
4691,2,4,-0.0662956237792968,-0.1203327178955078,-1.0132131576538086,0.0220172119644521,0.0163995164013688,0.0119593426940335,4.16721512736609,0.15,6.0
4692,2,4,0.0621900558471679,-0.0567502975463867,-0.9976253509521484,0.0722092898886228,0.0752495122110642,0.0331480235586121,4.619900170729208,0.13,5.73
4693,2,4,0.1072731018066406,-0.0956287384033203,-1.002455711364746,0.1157242966726079,0.1014218487607728,0.0588534562740653,4.754427568882266,0.3,5.53
4694,2,4,0.1502828598022461,-0.0859708786010742,-0.9886484146118164,0.1298239425373089,0.1023700103718475,0.0592391618966873,2.2047382503295325,0.45,5.94
4695,2,4,-0.0956583023071289,-0.1062793731689453,-1.0126276016235352,0.0200285407326639,0.0234991544504161,0.011403848243198,2.235316286285038,0.14,5.91
4696,2,4,-0.1562461853027343,-0.1156826019287109,-1.0044164657592771,0.0223482375768628,0.0244838441039805,0.0098441240579841,2.731434090056495,0.1005,6.07
4697,2,4,-0.0343952178955078,-0.0873060226440429,-1.0104656219482422,0.0851313851309553,0.0703297412809879,0.043762136543152,2.834825011430638,0.155,5.86
4698,2,4,0.1888160705566406,-0.0743169784545898,-0.9722166061401368,0.0503031087674513,0.0782404847642286,0.0395218741065114,1.0242712144411399,0.38,5.84
4699,2,4,0.1713447570800781,-0.0870885848999023,-0.9905834197998048,0.136905189005907,0.0924612079787389,0.0744890079163778,3.8352620009091454,0.67,6.17
4700,2,4,0.0324277877807617,-0.1062765121459961,-1.0094423294067385,0.1124970049056041,0.0858667013882386,0.0508972261918935,4.422208264471668,0.61,5.62
4701,2,4,-0.0648422241210937,-0.1213331222534179,-1.0134162902832031,0.0197667652010997,0.0207407100510079,0.0125816243533263,4.619519845145274,0.14,6.3100000000000005
4702,2,4,-0.0474843978881835,-0.1445560455322265,-1.009075164794922,0.0235415488141078,0.0200976164902783,0.0135626396483483,4.432104870815469,0.1005,5.79
4703,2,4,0.002293586730957,-0.1000051498413086,-1.016402244567871,0.0379852175737319,0.0354465372255016,0.0169981544748403,3.6880238239098855,0.13,5.95
4704,2,4,-0.0403146743774414,-0.097294807434082,-1.0122861862182615,0.0536308004794375,0.0660243643215156,0.0299322041562937,3.230290697941893,0.31,6.51
4705,2,4,0.2210907936096191,-0.0841398239135742,-0.9233789443969728,0.1164362793693835,0.1166533943046961,0.0624837588705683,4.110911092854487,0.16,6.415
4706,2,4,0.3319377899169922,0.0171871185302734,-0.9288921356201172,0.07197877185678,0.0906785993549475,0.0419948582846112,4.773886230624943,0.55,6.18
4707,2,4,0.2691555023193359,-0.0204753875732421,-0.9715814590454102,0.0792545037478137,0.08727091479073,0.0405873951539314,3.9224710539184073,0.49,6.44
4708,2,4,0.2530279159545898,-0.1058835983276367,-0.9747705459594728,0.0875548643929257,0.088517171066838,0.0484533434408013,3.635951103115873,0.15,6.2700000000000005
4709,2,4,0.1100730895996093,-0.0911388397216796,-1.0037364959716797,0.0455342643227937,0.048494720867603,0.0216412338636593,4.286564577263784,0.32,5.83
4710,2,4,-0.1626062393188476,-0.0756120681762695,-1.0057249069213867,0.040652151291362,0.0437048476594033,0.0227486366308519,6.067953575909499,0.21,6.23
4711,2,4,-0.1847505569458007,-0.0739412307739257,-1.0043792724609375,0.0318806101008463,0.032306902224487,0.0176256316874105,6.5452531183636555,0.27,6.48
4712,2,4,-0.1817483901977539,-0.0679550170898437,-1.00384521484375,0.0416066541860766,0.0404745550257544,0.0251653437474745,6.518641487085735,0.18,6.08
4713,2,4,-0.2157011032104492,-0.0974445343017578,-0.9956684112548828,0.0614326094829058,0.0561877671005199,0.0434101281395004,4.8975522225253005,0.23525000000000001,6.305
4714,2,4,-0.2147397994995117,-0.1092185974121093,-0.9929819107055664,0.0208615296689279,0.0263706677521588,0.0142047313166209,4.933200882442921,0.21,6.53
4715,2,4,-0.2398309707641601,-0.1112880706787109,-0.9891586303710938,0.0177362162623469,0.0166804872240867,0.0126797163557527,5.607631400183346,0.14,6.58
4716,1,4,0.022369384765625,-0.1349658966064453,-0.981196403503418,0.2164734928687952,0.141794076442329,0.0982130943576177,1.0919371794249786,0.75,4.5
4717,1,4,-0.0007052421569824,-0.0770492553710937,-0.9204177856445312,0.4173150056760696,0.2318876062552518,0.1479319046107825,2.5817599178783266,1.07,5.36
4718,1,4,-0.0081825256347656,-0.1158962249755859,-0.9609012603759766,0.2865382160681008,0.2308270689252911,0.1659525185164241,8.632693650833449,1.04,5.25
4719,1,4,-0.0547399520874023,-0.1342220306396484,-0.9669551849365234,0.2536544093903759,0.2015379190748133,0.1863403835485232,13.677103653188452,0.98,4.67
4720,1,4,-0.0778007507324218,-0.1350870132446289,-0.9855794906616212,0.1685567575176079,0.1497978625361878,0.1055417760284341,18.162273802893303,0.94,4.83
4721,1,4,-0.0145454406738281,-0.0985164642333984,-0.9713163375854492,0.2431083717660701,0.2027973357321078,0.1304634276625995,22.39109754840742,0.61,5.47
4722,1,4,-0.0612497329711914,-0.1238164901733398,-0.9777803421020508,0.2369701048141334,0.1922247748376771,0.1658376936183314,28.731235911721587,0.735,4.995
4723,1,4,0.0345697402954101,-0.1322011947631836,-0.9498977661132812,0.2395170995319383,0.220350304260986,0.1666914946520782,31.39965705997985,0.5,5.73
4724,1,4,-0.0343484878540039,-0.0741138458251953,-0.9807806015014648,0.2658536748811642,0.2168549480186197,0.1488566553033964,34.83056096477598,0.98,4.95
4725,1,4,-0.0078630447387695,-0.1046581268310546,-0.9570426940917968,0.288034901962253,0.2088321756302412,0.1318345911344464,40.85058481656961,1.02,4.79
4726,1,4,0.0014982223510742,-0.1138200759887695,-0.9566965103149414,0.3011380334017683,0.2130221176858035,0.1415695444454127,44.69597328172214,0.73,5.2700000000000005
4727,1,4,0.1766014099121093,-0.0774650573730468,-0.8962602615356445,0.243605955929337,0.1831438973702198,0.1128195320690127,50.61850223107845,0.99,5.39
4728,1,4,0.0020122528076171,-0.0972528457641601,-0.9539117813110352,0.3188800908601196,0.209811207666238,0.1097495631184464,56.789676348450456,1.22,5.48
4729,1,4,0.0183601379394531,-0.1013298034667968,-0.9713993072509766,0.3119681631901345,0.1915242592652765,0.1057973884013028,60.75318327070926,0.9,5.41
4730,1,4,0.0937709808349609,-0.113621711730957,-0.9679069519042968,0.2059555438617339,0.1186861034446378,0.0829846312894812,64.20272870560416,0.905,5.3100000000000005
4731,1,4,-0.0129108428955078,-0.1181716918945312,-0.9866390228271484,0.1742314994576035,0.1282425550548827,0.0669862960768797,66.30692226403015,0.6,4.82
4732,1,4,0.0130119323730468,-0.136240005493164,-0.9979581832885742,0.1241340684705258,0.1041304129289464,0.0534613916938629,69.28685967651116,0.43,4.55
4733,1,4,0.0477092266082763,-0.0999603271484375,-0.9652061462402344,0.3160015252657497,0.1731073683333687,0.133603090275412,73.29873500307404,0.85,5.21
4734,1,4,0.3187739849090576,-0.051304817199707,-0.8742036819458008,0.3275791628251295,0.173544110283845,0.1471076243018225,74.86116731970793,1.27,4.46
