datapoint,label,animal,mx,my,mz,s1x,s1y,s1z,s2x,s2y,s2z,DtWP,speed,error
5215,0,5,0.5131912231445312,0.3629493713378906,0.6315212249755859,0.2932702224467061,0.2512906947766344,0.1960255762343432,0.230976398424548,0.183253871397703,0.1554325009790383,14.117755115157918,0.8899999999999999,6.225
5216,0,5,0.6386299133300781,0.198709487915039,0.7185306549072266,0.1561923765661011,0.0917869958371645,0.0790326638682856,0.1007640883286611,0.0609483119928223,0.0540330364878372,14.919008799205857,0.515,6.995
5217,0,5,0.3905391693115234,0.2178020477294922,0.7078437805175781,0.2960223131305783,0.2768728316013017,0.212655465275577,0.2316414399719865,0.208671925068637,0.1566665766130952,15.553335148525104,0.2,6.5600000000000005
5218,0,5,0.3545894622802734,0.2658271789550781,0.6134624481201172,0.3826226535588343,0.3481576162344991,0.2924433161307568,0.2909204108907707,0.2465958214175221,0.2219591979310612,15.880266332680247,0.215,6.67
5219,0,5,0.5451812744140625,-0.0370121002197265,0.4015617370605469,0.4861986710877555,0.4219033452412664,0.4419243732716457,0.4142779752900482,0.3140171234183837,0.3457313271909632,16.46202860302496,0.47,6.405
5220,0,5,0.3014678955078125,0.0894851684570312,0.4397640228271484,0.5039725757409529,0.5704995448904779,0.4820013708461336,0.4368850279153726,0.4227362549408755,0.33168086059725,17.819834006938873,0.62,6.57
5221,0,5,0.410409927368164,0.2228336334228515,0.3053779602050781,0.5606002080467857,0.6302865502597083,0.579263145691419,0.47165424466315,0.4433454926415564,0.4312411202330878,16.06246462656741,0.385,6.235
5222,0,5,0.4628105163574219,0.2574920654296875,0.7430553436279297,0.24858479131093,0.216070458503795,0.1681484394548593,0.1914504511652539,0.1473209104451778,0.1309736574715659,16.348804120102542,0.27999999999999997,6.54
5223,0,5,0.6190185546875,0.1394615173339843,0.7430744171142578,0.1873796898644778,0.1076426252788312,0.086714956743514,0.1390735459127796,0.0819835618682338,0.0689631978554839,18.10184969218574,0.5700000000000001,6.885
5224,0,5,0.5208225250244141,0.2765960693359375,0.5491580963134766,0.3912182035380542,0.3942427027067516,0.2775578522295111,0.3027161952724734,0.2657901557019243,0.1978819644130696,18.864395836057007,0.16,6.95
5225,0,5,0.4723529815673828,0.3630027770996094,0.5278205871582031,0.4889170618078349,0.3888313458111779,0.3349000361515974,0.4109590674912882,0.2785546792976844,0.275319219470355,21.91312022120192,0.725,7.235
5226,0,5,0.6071033477783203,0.3536052703857422,0.4672050476074219,0.439658362009633,0.3462493272237008,0.3200551452591677,0.3584740454980595,0.2626678265951296,0.2618084749855845,22.364398174472683,0.1005,6.48
5227,0,5,0.5917472839355469,0.3011379241943359,0.7103080749511719,0.1774640710210412,0.1225544219593245,0.1015553536494499,0.1371406091426554,0.0891360143136369,0.0831738088538383,23.074492304110105,0.14024999999999999,7.6850000000000005
5228,0,5,0.5311508178710938,0.4117031097412109,0.5729637145996094,0.4054113443320143,0.3956611598315845,0.2639511697076537,0.3256596851758962,0.2822507438988814,0.2012164846551135,23.513557194172904,0.445,7.950000000000001
5229,0,5,0.5241317749023438,0.4166622161865234,0.4763164520263672,0.3636099787854508,0.3321529313416758,0.2549467209288976,0.2735065880238446,0.232934961672439,0.1898542727253953,23.06667627193157,0.14,6.66
5230,0,5,0.4737319946289062,0.32305908203125,0.5712680816650391,0.3928788073931191,0.4003376393974242,0.2929952197726551,0.3191286849014865,0.2710346534572407,0.2168255857933749,22.30928010861968,0.12525,6.45
5231,0,5,0.44708251953125,-0.2621574401855469,0.8041419982910156,0.1800524556259979,0.1313895210618193,0.1116535130798498,0.1371774466511423,0.089746228801345,0.0849834873351747,22.11790914935355,0.265,7.609999999999999
5232,0,5,0.5150489807128906,0.0157794952392578,0.5963554382324219,0.3143282346943421,0.2524156536743362,0.2466171409769207,0.2537126083744783,0.1801246475322392,0.1852764105573942,22.140492854227112,0.195,7.07
5233,0,5,0.6838130950927734,0.3489189147949219,0.367746353149414,0.4269272808702029,0.4033079803262432,0.3504870186327579,0.3373906719195432,0.3141295990504565,0.2738978407374513,20.248910881574727,0.14024999999999999,7.295
5234,0,5,0.4818782806396484,0.3232269287109375,0.5547904968261719,0.3780494513682623,0.4091664354290442,0.2880494554094615,0.2999590815702484,0.2898594403829787,0.2107214521986055,21.038235234581975,0.41000000000000003,7.29
5235,0,5,0.5191860198974609,0.4201087951660156,0.418771743774414,0.4507341855196761,0.4767954754723611,0.3862504172533579,0.3795793719185776,0.3456954947921029,0.2977010724581902,22.243632430171466,0.39,7.0200000000000005
5236,0,5,0.5316486358642578,0.1809597015380859,0.6469154357910156,0.331636458593668,0.2821003286545236,0.2327668308861953,0.2589560250914995,0.1917733093522581,0.1827899660021152,23.817909166614985,0.315,7.015000000000001
5237,0,5,0.5383090972900391,-0.2328720092773437,0.7941017150878906,0.1460382849558291,0.0914250824632623,0.0824416998025081,0.1076689332910056,0.0676008996769343,0.0568893309357518,24.66744982647181,0.32499999999999996,7.595
5238,0,5,0.4710903167724609,-0.1646442413330078,0.459564208984375,0.4312737394206347,0.3530785380696008,0.3375386716045252,0.3602124226888944,0.249882233120825,0.2698827414353466,25.40518367790114,0.16,6.955
5239,0,5,0.4664821624755859,-0.05633544921875,0.4128150939941406,0.5047781107296485,0.3948153262279341,0.4164607763494591,0.4227746911120731,0.2844774452556593,0.3093302531570222,26.825484434114728,0.32499999999999996,7.395
5240,0,5,0.5723609924316406,0.2745132446289062,0.5813312530517578,0.320890531552331,0.3192973574693734,0.2249908956817092,0.2605359736918111,0.2247597695802774,0.1741030010363459,27.506145006416045,0.27,6.855
5241,0,5,0.4625892639160156,0.1424732208251953,0.3347282409667969,0.539864189820313,0.5133635975139041,0.4415730178708442,0.4662127244211373,0.3467852060584845,0.349328038013937,26.82535869902126,0.19025000000000003,7.175
5242,0,5,0.6680660247802734,0.3863887786865234,0.4467105865478515,0.3915202699136487,0.3157878824062215,0.2896840093246977,0.2965089714944162,0.2182360156756794,0.2159283030120832,11.68591677759308,0.345,6.295
5243,0,5,0.2258319854736328,0.1646327972412109,0.9189205169677734,0.1342193088024786,0.1092337516621975,0.077579246029046,0.0966426233641416,0.0809792753675712,0.0582217938364,13.11613700054911,0.6,6.9
5244,0,5,0.2980365753173828,0.3576469421386719,0.7830791473388672,0.2062205181996713,0.2502658904439291,0.1592129772824181,0.1583269751301457,0.1678757974373621,0.1153648940138988,11.358642117902923,0.375,5.945
5245,0,5,0.51318359375,0.5290851593017578,0.5242481231689453,0.3829646868518336,0.3521243517499632,0.2393280071780605,0.3012779510704874,0.2591425083027442,0.1788239840356957,9.663200263025209,0.16,6.8500000000000005
5246,0,5,0.51495361328125,0.4318294525146484,0.6062431335449219,0.2799924164828322,0.2259514275619387,0.1746539538632005,0.2144623825335804,0.1676054860407266,0.1337192022537215,9.03302123960859,0.32,6.34
5247,0,5,0.6818351745605469,-0.0740814208984375,0.6208515167236328,0.19929102416869,0.1597678570948606,0.142073033132408,0.1411949537897526,0.1117470092106153,0.0980081564358509,7.088351119371692,0.695,6.529999999999999
5248,0,5,0.4844303131103515,0.6048011779785156,0.0222988128662109,0.7824155344239677,0.7798392223643351,0.6170245172831871,0.6617829726723543,0.5672189650538232,0.476085606091558,7.477424678842037,0.265,5.705
5249,0,5,0.7119827270507812,0.1851615905761718,0.497415542602539,0.2781180159211164,0.2132476834921095,0.1959465896890574,0.2077342249619008,0.1425178799371472,0.1389094553459072,7.155449521205501,0.42,6.71
5250,0,5,0.5044956207275391,0.4206905364990234,0.6458683013916016,0.2171018517380583,0.242255523188939,0.1534993583867808,0.1717185159516939,0.1643350995179737,0.1109724857468048,6.535826765851118,0.14525,5.9350000000000005
5251,0,5,0.6212596893310547,0.3986244201660156,0.5697231292724609,0.2746529619465334,0.2371356163383475,0.1896444556881125,0.2097489942289343,0.162903375756624,0.1430646606158201,7.768638285791067,0.14500000000000002,5.73
5252,0,5,0.5048198699951172,0.4597320556640625,0.4972782135009765,0.4565812006380536,0.4295125654143518,0.3277534740432987,0.384755635650869,0.3064496013679288,0.2770779679238326,7.421013162829416,0.49,7.29
5253,0,5,0.6902866363525391,0.2363758087158203,0.6817836761474609,0.0952850419900465,0.0648009830848376,0.0496642370517988,0.0729450091009426,0.0481913110393774,0.040535744960694,7.602077977759254,0.195,6.355
5254,0,5,0.7273845672607422,0.1406478881835937,0.6042385101318359,0.1571611693117639,0.1513615421866694,0.113506355857182,0.1227184779016346,0.1061916388685745,0.0839977968102605,7.270019027359968,1.09,7.1000000000000005
5255,0,5,0.6544589996337891,0.1225910186767578,0.7038536071777344,0.1072061109933415,0.0983747539454917,0.0737558058813481,0.0804176931855643,0.0666156723037611,0.051044875444537,7.415885617945979,0.1005,6.470000000000001
5256,0,5,0.6844768524169922,0.0834236145019531,0.56640625,0.1642451578300451,0.1602934657246572,0.1240438946238175,0.1414115706831213,0.1157039721758081,0.1013660970802662,6.413439496795219,0.10525000000000001,5.75
5257,0,5,0.5013103485107422,0.6063098907470703,0.2156200408935547,0.6633238688217469,0.6711950762910773,0.5780166334334209,0.5640236450734202,0.4585749962425379,0.4597282183218292,4.401059403637587,1.19,6.55
5258,0,5,0.5665245056152344,0.3273086547851562,0.5293235778808594,0.3286894527049424,0.3602517922900851,0.2729550090941916,0.2767154575974991,0.2519661643590802,0.2024264971931745,4.638790323962184,0.1005,5.925000000000001
5259,0,5,0.5541095733642578,0.2720813751220703,0.6723175048828125,0.1892365190787266,0.1867592664987942,0.145447904039962,0.1604170517985862,0.1344590587341147,0.1140009736982455,4.215465541490821,0.39,6.47
5260,0,5,0.3261356353759765,0.4544486999511719,0.6818084716796875,0.1644803288792408,0.2492617498216351,0.167615960936415,0.1424323234477789,0.1659763389112131,0.1215917751225252,3.0990922753358494,0.1005,6.73
5261,0,5,0.2200851440429687,0.5320415496826172,0.4495754241943359,0.4440046500489562,0.5328387357808004,0.3284256295362147,0.3507833841966243,0.3815819001448307,0.2594688426340735,4.753086555785664,0.175,6.065
5262,0,5,0.6604976654052734,0.2820644378662109,0.3913421630859375,0.365642395068415,0.4148937415165096,0.3097167855212783,0.3047215205723026,0.2927722759798349,0.2438657709143796,5.920584888965478,0.45,5.305
5263,0,5,0.3643932342529297,0.323944091796875,0.7936286926269531,0.213715026647377,0.2192557797746137,0.1561676816307263,0.1908683874409405,0.1452498544194809,0.1212458269916388,5.788536296254702,0.17,8.13
5264,0,5,0.4585762023925781,0.4314918518066406,0.6599349975585938,0.3383379774115997,0.2573282759460334,0.2246767263154138,0.2851291843663637,0.2025811613575067,0.1820353052289054,8.947696956784512,0.1005,7.655
5265,0,5,0.8307571411132812,0.2719593048095703,0.41424560546875,0.0955278797752767,0.1320743664376857,0.0791626423400727,0.073529495625695,0.0891978469183885,0.0552284984052031,8.035225458128947,0.18,6.6000000000000005
5266,0,5,0.8324203491210938,-0.1800823211669922,0.4386920928955078,0.104380900050132,0.0923322638395536,0.0776980756013311,0.0818978900855445,0.0671647156601907,0.0580175007519394,8.03179948384887,0.39,5.505
5267,0,5,0.7778434753417969,-0.2671699523925781,0.3741302490234375,0.1350108760854998,0.1361127703594639,0.1203625455023245,0.1062251534008058,0.0859407798858651,0.0899915577139099,9.650737607695607,0.45499999999999996,7.015000000000001
5268,0,5,0.4374294281005859,0.0824012756347656,0.6258983612060547,0.2666406417919956,0.3091790801925068,0.2405186657791926,0.2112741548029882,0.2304263738039791,0.1780078897254689,10.990642863618863,0.16,6.02
5269,0,5,0.5969142913818359,0.3486976623535156,0.4065456390380859,0.4497825317771621,0.4151650477109311,0.3407336779242615,0.3753784553050844,0.2926608122552127,0.2674017052681902,8.58368898028355,0.1005,5.515000000000001
5270,0,5,0.497110366821289,0.1970157623291015,0.6867084503173828,0.361022118143352,0.2577367487411098,0.1741152858345191,0.2643311885878491,0.1896661404625683,0.1317090916293854,8.311639234400486,0.355,6.035
5271,0,5,0.4739418029785156,0.2202053070068359,0.3169841766357422,0.5525585131700861,0.5697789259959142,0.4441739001182604,0.4499453004677123,0.4134372983312712,0.3242757767684075,10.06126067171928,0.77,6.875
5272,0,5,0.4324932098388672,0.029062271118164,0.5725193023681641,0.3348128357313851,0.3608027251209246,0.304084285082204,0.2631580849031953,0.2609469344031846,0.2219862991978167,11.202356035061552,0.22000000000000003,6.1899999999999995
5273,0,5,0.5685386657714844,0.3608932495117187,0.3335227966308594,0.5166986135778384,0.4592532599550113,0.4339715026103947,0.3989706137824668,0.317875744255469,0.3282662530484682,11.55899744016314,0.485,7.42
5274,0,5,0.4670963287353515,0.2684993743896484,0.6629734039306641,0.2709803918104765,0.21634881254364,0.1911369885567717,0.1965881284374743,0.1458148363811773,0.1295164904437848,11.970241661284668,0.28,6.34
5275,0,5,0.6425247192382812,0.1596107482910156,0.5826568603515625,0.237064917178785,0.2183256730909687,0.1596089414966937,0.1803282101310154,0.153846515348765,0.1137160951127198,13.663748965291491,0.51,7.555
5276,0,5,0.3731098175048828,0.2949333190917969,0.6219921112060547,0.307515825525968,0.421801094214623,0.3177091303850065,0.2523416939879001,0.2926858219568146,0.2257682726668496,15.447951068199801,0.1005,6.83
5277,0,5,0.3036079406738281,0.5542278289794922,0.2221565246582031,0.7320928308610984,0.756734438902074,0.6246111898925906,0.6070686963997377,0.5455147126935824,0.4910917950352645,15.427225539001192,0.35,7.51
5278,0,5,0.4034442901611328,0.4548206329345703,0.4538497924804687,0.4903099821826288,0.5023151776668072,0.460957200051205,0.4161348505608653,0.3548345268109377,0.3758996381997343,14.640641766451278,0.595,8.305
5279,0,5,0.4350738525390625,0.1150779724121093,0.5931491851806641,0.3106252568726033,0.2942387197481344,0.2774015635589426,0.2365117162771577,0.2031513304079442,0.2002541519696664,16.81507086184376,0.41000000000000003,6.67
5280,0,5,0.52813720703125,0.4709014892578125,0.369028091430664,0.501756404067668,0.5250217060838562,0.4440256568716446,0.3968647850171722,0.3475249694467755,0.3380345766806334,18.67572662465513,0.525,7.045
5281,0,5,0.5138034820556641,0.3946781158447265,0.5876502990722656,0.3559041748567538,0.290604059688608,0.2435109583759119,0.2922193680159467,0.1915825594758556,0.1878970831978024,19.44920164493973,0.345,6.525
5282,0,5,0.4592266082763672,0.4288444519042969,0.5250053405761719,0.3395288056838978,0.3984414455164883,0.2454622961238826,0.2839483475356267,0.2843911927734777,0.1989056864438282,18.683617731281647,0.37,7.38
5283,0,5,0.4928874969482422,0.4666271209716797,0.4671516418457031,0.3938539050417423,0.4042413873731418,0.3028303963258667,0.3204756742415036,0.2737577876531913,0.2342943154860688,18.67042871433981,0.12025000000000001,6.375
5284,0,5,0.5723857879638672,0.475595474243164,0.4101982116699219,0.4868035619989844,0.4292047835256685,0.394252679118971,0.3779176144514684,0.2790599790416164,0.2961144020164168,18.22116287751992,0.54,7.505
5285,0,5,0.5296821594238281,0.457559585571289,0.3780097961425781,0.4892193649378475,0.4535979999390565,0.3824510096107967,0.4018467742806019,0.3168691889274215,0.2966213313599589,18.294359154406933,0.22,6.5649999999999995
5286,0,5,0.4080638885498047,0.1188888549804687,0.6237831115722656,0.3271469372498898,0.3597093438673279,0.288210738603222,0.2514001420238413,0.2412041282912813,0.2103686797038433,20.26560616718548,0.27,5.765000000000001
5287,0,5,0.3902645111083984,0.4740638732910156,0.3096733093261719,0.5852405622545337,0.5921051403974201,0.4710375062842616,0.4891088235833468,0.4154160494765248,0.349101545224844,21.506314713252117,0.9299999999999999,7.550000000000001
5288,0,5,0.4302501678466797,0.5034370422363281,0.6590957641601562,0.322702046965277,0.2602147603562225,0.1927789089008532,0.2474844971610034,0.1855721983014256,0.1508270682640273,21.982168724844758,0.345,6.630000000000001
5289,0,5,0.6098442077636719,0.3424224853515625,0.6166915893554688,0.2696888207685766,0.2022974268224987,0.1561525952672957,0.1958367939349176,0.1371839369334527,0.11369234231139,22.464308697653966,0.7150000000000001,7.9399999999999995
5290,0,5,0.5167751312255859,0.3236503601074219,0.5124149322509766,0.3911427666924364,0.4054245450516863,0.3122562204689234,0.3269923475479461,0.2922363272194139,0.2445523762836667,23.417720710687295,0.8350000000000001,7.525
5291,0,5,0.4984283447265625,0.2449932098388672,0.6793785095214844,0.2533976722230617,0.2562771740844666,0.1739763723593594,0.1835671223263933,0.1727265787238252,0.1268660696156024,23.31551460304412,0.185,5.925
5292,2,5,0.7400093078613281,-0.4534950256347656,0.5104007720947266,0.0622658967834444,0.0457068230437304,0.056490560884648,0.04856474813563,0.0365233803117007,0.0420712612967954,4.016438644542468,0.19,2.535
5293,2,5,0.5230941772460938,-0.44622802734375,0.5195255279541016,0.1467061080725242,0.1308632196468767,0.131340046645096,0.1171149015162664,0.1050435394903401,0.1106779275000859,3.1776718592350304,0.3,2.41
5294,2,5,0.6186065673828125,-0.0610904693603515,0.4477596282958984,0.2546164457921893,0.2636211349574707,0.2315070949534451,0.190504308378007,0.1869650026441893,0.1723825111788056,3.155284353773801,0.1005,2.375
5295,2,5,0.8342437744140625,-0.1391353607177734,0.4550647735595703,0.0905407848492484,0.0853002834572476,0.103138685480728,0.0657669791367756,0.0594539663903419,0.06784119788655,2.952589581988429,0.185,2.315
5296,2,5,1.0120620727539062,-0.0070991516113281,-0.0116863250732421,0.0488767700671373,0.0691779154081544,0.0420216087653814,0.0358888690959692,0.0468725603548593,0.028632464125056,2.7139087137809286,0.16025,2.395
5297,2,5,1.0056705474853516,0.0184783935546875,-0.0135269165039062,0.1137179080731742,0.0931136514614574,0.1000765972670758,0.0921280433506038,0.0707937969337098,0.0782798125560462,3.13812667330312,0.26,4.3100000000000005
5298,2,5,0.8191871643066406,-0.0958900451660156,0.2607707977294922,0.2127994434338057,0.2668891599963324,0.3121731574995482,0.1754599327971898,0.1957426521000528,0.253164441273197,4.121153767689473,0.395,6.03
5299,2,5,0.8350143432617188,0.1718711853027343,-0.0009365081787109,0.3984412015539829,0.4351401125715965,0.4150688065121706,0.3335460037974611,0.3164517668548826,0.3319572387733509,4.319015070476382,0.3,6.135
5300,2,5,0.8552913665771484,0.0576496124267578,0.2418766021728515,0.2030648942441826,0.203387167166589,0.2298401675150141,0.1605660167026442,0.1461931882496782,0.162777620706975,5.501740208547361,0.175,5.885
5301,2,5,0.8037242889404297,-0.2375221252441406,0.3294010162353515,0.1872742960361939,0.1586209568129612,0.1831410551790425,0.1429156967088499,0.1179794482542652,0.1389490938521575,5.353032989239148,0.165,5.73
5302,2,5,0.9214439392089844,-0.0643348693847656,0.1434478759765625,0.181390258966948,0.1605803010947989,0.1466795149665013,0.1484440943386789,0.1200177313974339,0.1124821920772693,6.165221037067457,0.22999999999999998,6.154999999999999
5303,2,5,1.0133686065673828,0.0382614135742187,-0.0650634765625,0.1338134459959181,0.1310441587833898,0.111941761411577,0.1247155697245848,0.1039174723814129,0.0858390365372601,6.322925816608722,0.25,6.075
5304,2,5,0.7968406677246094,-0.2824687957763672,0.396890640258789,0.0716553874097544,0.0486790668291666,0.0558847601751631,0.0531955996920285,0.0319051787629915,0.0385623405319335,4.589725810365746,0.20500000000000002,5.32
5305,2,5,0.7412300109863281,-0.25628662109375,0.4260025024414062,0.1480863927691611,0.1278092194526622,0.1641233531793891,0.1209281262574426,0.1033612499985157,0.132570613473978,3.5498219830226354,0.19025000000000003,6.11
5306,2,5,0.7087497711181641,-0.1605243682861328,0.4138946533203125,0.2165366565065757,0.2079889913906973,0.2359745764853212,0.1743954935344678,0.1564457359463995,0.1786799442551716,3.2293088568579273,0.355,6.12
5307,2,5,0.5419998168945312,-0.3087234497070312,0.5922164916992188,0.1282554176167397,0.1356025350926533,0.1388925080687048,0.0957428841252215,0.0950071873741121,0.1006834766273778,1.5005434634663573,0.305,5.83
5308,3,5,0.5251960754394531,-0.277933120727539,0.7604770660400391,0.0602158701985112,0.0507222885953041,0.0457101260237717,0.0426423346637278,0.0378363792160418,0.0335340545828707,1.9544255631003016,0.13,5.925000000000001
5309,2,5,0.9279708862304688,-0.1331520080566406,0.3202953338623047,0.0527673366480773,0.0483841832052541,0.0510300849927473,0.0365466968908002,0.0320328405143271,0.0347093279797096,2.216624604138977,0.365,5.835
5310,2,5,0.8786125183105469,-0.1552677154541015,0.3046855926513672,0.1134293477472786,0.1150832198412913,0.1239780873974249,0.0868537453810633,0.0823876167852619,0.0833317432276093,0.695576438901357,0.37,6.07
5311,2,5,0.8557510375976562,-0.072662353515625,0.2472267150878906,0.1927615044642502,0.2092983057772923,0.258036862217107,0.1638864421465557,0.1486166298487812,0.1980373222862331,2.1470675523784157,0.215,6.015000000000001
5312,2,5,0.8697013854980469,-0.2655792236328125,0.3384037017822265,0.0772810222630045,0.0756320614419587,0.0647022962889947,0.0609251318864807,0.0574275781830361,0.0483788596240819,1.412934654689917,0.25,5.715
5313,2,5,0.8636035919189453,-0.2091941833496093,0.2978038787841797,0.0785079724082193,0.1012847754742597,0.1129598786986718,0.0577838335375593,0.0720007767743911,0.0758746803999109,0.5739591886309832,0.22,4.99
5314,2,5,0.8062973022460938,-0.0527534484863281,0.1858348846435547,0.2657479086869701,0.2800843168826022,0.3129178228874285,0.227187040867535,0.2148129722180106,0.2457400908718947,1.6525741317837728,0.48,5.9399999999999995
5315,2,5,0.7955226898193359,-0.1650466918945312,0.2963333129882812,0.2061131877902407,0.1974360400182452,0.2286381489452917,0.1684126053513723,0.1477940942690229,0.174866916392592,0.9633558179365331,0.20525,5.654999999999999
5316,2,5,0.8081188201904297,0.0307083129882812,0.1717300415039062,0.2762464236697677,0.2912456965620268,0.3398624537837481,0.2352425419571081,0.2207634806151772,0.2674826644269478,1.1750870879461939,0.235,4.62
5317,2,5,0.76959228515625,-0.3410930633544922,0.4048061370849609,0.1526496745316479,0.1245809105985966,0.1454695154914767,0.1149683434170488,0.1040924791486576,0.1105428639343355,1.2496802604184507,0.27,5.17
5318,2,5,0.8696956634521484,-0.2302742004394531,0.2699966430664062,0.0424280470496205,0.0538585918469498,0.0380868440509775,0.0309990854385877,0.0368997227050299,0.0263976754215899,2.020605019489708,0.385,5.46
5319,2,5,1.017526626586914,0.1111984252929687,0.0290470123291015,0.112114261268671,0.0860195294601479,0.0863335276891073,0.084908253213984,0.0653101219833285,0.0634370027842071,0.7933573131514708,0.2,5.28
5320,2,5,0.8026371002197266,0.2509841918945312,0.0388679504394531,0.374301108827705,0.4881971223146021,0.5116993838567748,0.3071294683660039,0.3585531722603389,0.3879125496344057,2.058964778617895,0.395,5.555
5321,2,5,0.8298778533935547,0.2049102783203125,0.1205635070800781,0.4090151460261816,0.4171117483681661,0.3831155072640073,0.3512523551278049,0.3206057517187299,0.2922518459300243,1.7899631058568166,0.315,5.42
5322,2,5,0.949016571044922,0.1641197204589843,0.0435771942138671,0.2203469367285439,0.2037598426043818,0.2254984484684103,0.1806906667776902,0.144825833108908,0.1777448804085106,0.712450869394732,0.45999999999999996,6.23
5323,2,5,0.5582542419433594,-0.4311046600341797,0.5266380310058594,0.224432384186001,0.2553250485925327,0.2833679906491509,0.1981068804130289,0.2170085034391077,0.221573789016018,1.1828091871539912,0.5449999999999999,5.275
5324,2,5,1.0046882629394531,0.0282630920410156,0.1456718444824218,0.0510206433925743,0.0452619899136509,0.0367147204087247,0.0368714682204306,0.0296300127349816,0.0250230560904403,2.7802365206512594,0.365,5.165000000000001
5325,2,5,1.0375614166259766,0.0141563415527343,0.009317398071289,0.0391140752670024,0.0310392501023353,0.0221602221328943,0.0345696742776572,0.0215526786421166,0.0211345129024995,4.838327446852634,0.1005,5.790000000000001
5326,2,5,0.9081687927246094,0.3718280792236328,-0.1929149627685547,0.3994252507746568,0.425547652591359,0.4219517645940671,0.369961493696435,0.3468562090366146,0.3161342425953558,3.99054804159848,0.195,5.61
5327,2,5,0.826690673828125,0.1210231781005859,0.121408462524414,0.2716186777109556,0.2998115210686838,0.3324797827247402,0.2258879307911665,0.2217468276570378,0.2476768728417521,4.095368938089141,0.195,6.09
5328,2,5,1.0202178955078125,0.0499839782714843,-0.017913818359375,0.0154050459032314,0.0131081335613687,0.0100776386515791,0.0121049413161881,0.0090849071519429,0.0076689242626173,4.731590074433186,0.245,5.755000000000001
5329,2,5,1.0208415985107422,0.015970230102539,-0.0396366119384765,0.0091013058805382,0.0080761556403042,0.0063331537971974,0.0069357491226347,0.0057526747528502,0.0047179995865688,6.449265408558708,0.255,5.92
5330,2,5,1.020782470703125,0.0137977600097656,-0.0272789001464843,0.0253385218635844,0.0221188181975799,0.0204994170686358,0.020591976709383,0.0167646788792747,0.0162544369548787,6.431179847841157,0.19,6.23
5331,2,5,1.020162582397461,-0.0243053436279296,-0.035888671875,0.0199437635788652,0.024548538907061,0.0174564697740588,0.0161134702051237,0.0172711005423631,0.013588383117079,6.178256684575942,0.17025,5.85
5332,2,5,1.0195770263671875,-0.0126495361328125,-0.0767765045166015,0.0090384790009934,0.0108981291986259,0.0057022299030966,0.0071862664345121,0.0083768918614232,0.004715395699883,7.82255384754407,0.365,6.34
5333,2,5,0.9151172637939452,0.1144905090332031,0.0875663757324218,0.2077458990611018,0.1113727731925386,0.1210873105600578,0.150313974820287,0.08319892549322,0.0916280819912352,7.14311225217777,0.15500000000000003,5.4399999999999995
5334,2,5,0.6869792938232422,0.0814857482910156,0.4782791137695312,0.2296962556773985,0.2725427298324873,0.2070298465120039,0.174286479203535,0.1824443025728633,0.1357725519788453,4.982927065159928,0.385,5.715
5335,2,5,0.7611560821533203,0.2871952056884765,0.2835025787353515,0.3532951175774654,0.3427298812819693,0.293288320506024,0.2863079220155254,0.2565632238689943,0.2245772642164595,3.6547432248626626,0.31,6.545
5336,2,5,0.9194831848144532,0.1067314147949218,0.3139610290527344,0.04671593093395,0.0395478063140396,0.0559380629353242,0.0343850710380362,0.0271808441275661,0.0335573717342583,2.9620118758238148,0.18525000000000003,5.715
5337,2,5,0.7237873077392578,-0.46697998046875,0.5255794525146484,0.022237313060891,0.0203127068470064,0.0194815983261786,0.0179340302187423,0.0167383122220335,0.0150246977995837,1.9599388383663519,0.175,5.130000000000001
5338,2,5,0.9897594451904296,-0.0251979827880859,0.0345726013183593,0.0232906912484393,0.027383049171154,0.0169638587443382,0.0173985029517278,0.0181257253992629,0.0116248824461886,1.3994964382949433,0.20500000000000002,6.175000000000001
5339,2,5,0.9829597473144532,-0.1084175109863281,0.0081233978271484,0.0202420340513989,0.0218879632654119,0.0165735322648709,0.0173765717887135,0.0151995292405011,0.0120094531747682,1.7224351046533968,0.14525,5.305
5340,2,5,0.9914913177490234,-0.1067943572998046,0.0525951385498046,0.0161703359031402,0.0168461684331152,0.0125251008449603,0.0126170281555219,0.0107057488384054,0.0085418120317577,2.133793374599124,0.295,5.785
5341,2,5,1.0212764739990234,0.0037422180175781,-0.012399673461914,0.0144659577492646,0.017138850277642,0.010104264228709,0.0112239974763439,0.011789058101919,0.0066545507014587,3.3126811342001843,0.265,6.27
5342,2,5,1.0216312408447266,-0.0038566589355468,-0.0282573699951171,0.0059605717902024,0.006080992330478,0.005131374671808,0.0051263081378393,0.0047228518588973,0.0040570227840758,4.194689782999427,0.22525,5.865
5343,2,5,0.9400367736816406,0.2210273742675781,-0.0601730346679687,0.2415826794207928,0.2496646760072759,0.2244391103407786,0.2172060328513701,0.1981216215243446,0.1804861206197758,6.564926466602666,0.20500000000000002,6.105
5344,2,5,1.008544921875,0.0914955139160156,-0.1659736633300781,0.1900727253040209,0.2321392397657913,0.1989203137941149,0.1705937959764299,0.1761256581574969,0.1526632125308381,5.38754473236505,0.225,5.8100000000000005
5345,2,5,0.993886947631836,0.0918540954589843,-0.2369918823242187,0.2442178782685,0.2877755191452779,0.2420645549472991,0.2237000428374385,0.2321320097243321,0.1957228244177151,2.8352315047390944,0.16,6.359999999999999
